OTU_id,Domain,Phylum,Class,Order,Family,Genus,Species
Cerco_OTUc_10280,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10281,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10282,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10283,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10284,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10285,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,unclassified
Cerco_OTUc_10286,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,unclassified
Cerco_OTUc_10287,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10288,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_10289,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_1029,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10290,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10291,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_10292,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10293,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10294,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10295,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10296,Protista,Cercozoa,Filosa_Granofilosea,Limnofilida,Limnofilidae,unclassified,unclassified
Cerco_OTUc_10297,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,Group_Te_sp.
Cerco_OTUc_10298,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10299,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_103,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_1030,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10300,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10301,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,Eocercomonas_sp.
Cerco_OTUc_10302,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Sandona,unclassified
Cerco_OTUc_10303,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10304,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10305,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10306,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10307,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10308,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_10309,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Allantion,Allantion_sp.
Cerco_OTUc_1031,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10310,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10311,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,unclassified
Cerco_OTUc_10312,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10313,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10314,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_10315,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Teretomonas,Teretomonas_rotunda
Cerco_OTUc_10316,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Neocercomonas,Neocercomonas_jutlandica
Cerco_OTUc_10317,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,unclassified
Cerco_OTUc_10318,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa
Cerco_OTUc_10319,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_1032,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,unclassified,unclassified
Cerco_OTUc_10320,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10321,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_10322,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10323,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10324,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10325,Protista,Cercozoa,Filosa_Thecofilosea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10326,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10327,Protista,Cercozoa,Filosa_Thecofilosea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10328,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10329,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_1033,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10330,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10331,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10332,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_10333,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10334,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10335,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10336,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10337,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10338,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10339,Protista,Cercozoa,Filosa_Imbricatea,Spongomonadida,Spongomonadidae,Spongomonas,Spongomonas_sp.
Cerco_OTUc_1034,Protista,Cercozoa,Filosa_Granofilosea,Filosa_Granofilosea,Novel_Gran_6,Novel_Gran_6,Novel_Gran_6_sp.
Cerco_OTUc_10340,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10341,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10342,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10343,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa
Cerco_OTUc_10344,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_sp.
Cerco_OTUc_10345,Protista,Cercozoa,Filosa_Imbricatea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10347,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10348,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,Eocercomonas_sp.
Cerco_OTUc_10349,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_1035,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10350,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10351,Protista,Cercozoa,Endomyxa_Phytomyxea,Plasmodiophorida,Polymyxa_lineage,unclassified,unclassified
Cerco_OTUc_10352,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10353,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10354,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10355,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_clavideferens
Cerco_OTUc_10356,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,unclassified
Cerco_OTUc_10357,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10358,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10359,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonadidae,Cercomonadidae_sp.
Cerco_OTUc_1036,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,unclassified
Cerco_OTUc_10360,Protista,Cercozoa,Filosa_Imbricatea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10361,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10362,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10363,Protista,Cercozoa,Filosa_Granofilosea,Filosa_Granofilosea,Novel_Gran_6,Novel_Gran_6,Novel_Gran_6_sp.
Cerco_OTUc_10364,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Teretomonas,Teretomonas_rotunda
Cerco_OTUc_10365,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_caudratti
Cerco_OTUc_10366,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10367,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Teretomonas,Teretomonas_rotunda
Cerco_OTUc_10368,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_10369,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10370,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10371,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10372,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10373,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10374,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10375,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_elongata
Cerco_OTUc_10376,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10378,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10379,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_1038,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10380,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10381,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10382,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,Trinema,unclassified
Cerco_OTUc_10383,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10384,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10385,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10386,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10387,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_rotunda
Cerco_OTUc_10388,Protista,Cercozoa,Filosa_Granofilosea,Filosa_Granofilosea,Novel_Gran_6,Novel_Gran_6,Novel_Gran_6_sp.
Cerco_OTUc_10389,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,Eocercomonas_sp.
Cerco_OTUc_1039,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_phylloplana
Cerco_OTUc_10390,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10391,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_10392,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_sp.
Cerco_OTUc_10393,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10394,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10395,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_sp.
Cerco_OTUc_10396,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10397,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10398,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa
Cerco_OTUc_104,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_1040,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10400,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10401,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_10402,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10403,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10404,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10405,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Eocercomonas,unclassified
Cerco_OTUc_10406,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_10407,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_10408,Protista,Cercozoa,Filosa_Imbricatea,Filosa_Imbricatea,unclassified,unclassified,unclassified
Cerco_OTUc_10409,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_rotunda
Cerco_OTUc_1041,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10410,Protista,Cercozoa,Endomyxa_Phytomyxea,Plasmodiophorida,Plasmodiophorida,Spongospora,Spongospora_subterranea
Cerco_OTUc_10411,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10412,Protista,Cercozoa,Filosa_Thecofilosea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10413,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10414,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphida,Euglyphida,Euglyphida_sp.
Cerco_OTUc_10415,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10416,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10417,Protista,Cercozoa,Filosa_Granofilosea,Cryptofilida,Mesofilidae,Mesofilidae,Mesofilidae_sp.
Cerco_OTUc_10418,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10419,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_1042,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10420,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10421,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10422,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10423,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10424,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10425,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10426,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10427,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10428,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10429,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Glissomonadida,Glissomonadida,Glissomonadida_sp.
Cerco_OTUc_1043,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Allapsidae,Allapsidae_sp.
Cerco_OTUc_10430,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_compacta
Cerco_OTUc_10431,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10432,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_10433,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Tracheleuglypha,Tracheleuglypha_dentata
Cerco_OTUc_10434,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Allapsa,unclassified
Cerco_OTUc_10435,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_10436,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10437,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,unclassified,unclassified
Cerco_OTUc_10438,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_clavideferens
Cerco_OTUc_10439,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,unclassified
Cerco_OTUc_1044,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10440,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10441,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10442,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,Proleptomonas_faecicola
Cerco_OTUc_10443,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_10444,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10445,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphida,Euglyphida,Euglyphida_sp.
Cerco_OTUc_10446,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10448,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_10449,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_1045,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10450,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10451,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10452,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10453,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Metabolomonas,Metabolomonas_insania
Cerco_OTUc_10454,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_10456,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,unclassified,unclassified
